	25	12	51	60	15	35	24	6	33	8	2	16	20	53	45	43	26	49	14	0	32	50	37	63	31	7	44	42	3	41	10	48	34	38	28	39	54	40	9	47	11	18	4	17	5	1	22	56	46	52	13	19	59	62	23	55	61	58	36	57	30	29	27	21
Halomicroarcula_marina	101083	51788	67913	62653	57829	13270	22951	54144	41502	19224	22706	32528	67368	116127	48659	20740	26301	143818	30333	22213	11340	34369	79876	56730	113990	136343	33039	14745	34517	71721	14281	56639	13885	34531	202116	129221	43060	6520	54978	42438	36287	30909	49026	73070	86690	57769	44307	28862	28112	32795	57829	66319	47880	62580	180193	115834	98197	43913	47763	110466	100051	174212	41467	88149
Halomicroarcula_sp_DFY41	105143	54356	71233	68126	61111	14169	22488	55119	41930	20202	17236	33949	73879	122209	47249	21247	25274	143747	32094	21045	10702	57120	96093	61977	118433	130058	33503	14515	33288	66248	11093	53837	14129	37220	205128	131601	51177	6159	69200	46155	33679	28252	55634	78606	91177	59243	46713	29981	34174	33932	67954	84094	49003	67537	190775	96982	91926	46008	54358	113857	96582	147374	50055	94270
Halomicroarcula_sp_GDY20	101631	41995	75332	65675	62218	11015	18130	40167	32880	11450	9787	22250	66018	138827	43587	14708	21469	140634	23938	11562	6733	40728	86275	67223	132589	124343	27177	7779	25852	49124	6264	42477	8078	29604	194790	127378	54944	3743	47456	41504	26445	23113	40257	67969	84463	40873	49680	26387	24324	32230	67867	70012	45139	67644	200533	119691	109659	34790	41510	117022	100557	175569	46971	99761
Halomicroarcula_sp_SHR3	86781	42086	61081	50280	51408	12450	19555	39793	33456	18048	15053	24129	63279	114994	41798	15227	20380	117544	24564	17945	9337	29141	64803	52490	97206	101797	26896	12109	29016	49833	9097	40138	13936	28923	161432	106461	49513	4880	42156	38999	28222	24741	40510	62132	72132	39886	39624	23250	25519	30192	64297	68111	40057	56021	154116	91612	86400	30112	38259	92467	78568	135312	42834	79821
Halomicroarcula_sp_SYNS111	96672	46130	69556	58148	60989	11430	18820	42126	34155	15122	14512	25471	67311	122463	47260	16584	21928	133251	25233	16181	8867	36993	74831	60049	111404	118683	29392	10644	29136	53255	9549	44024	10322	31005	183601	118972	47347	4993	47051	42947	33098	27889	40976	66807	81386	43764	47752	24826	24980	32661	60330	67737	45452	62801	170252	105720	101025	34305	43144	104420	90796	153978	45633	89174
Halomicroarcula_sp_XH51	92496	44800	66907	56589	58559	11140	17976	40757	33688	15056	14745	25104	64739	116188	45367	16188	21002	128616	24080	16096	8572	35827	72619	58312	106778	114356	28684	10615	27827	51693	9631	42381	10422	30074	176315	113738	44218	4784	46079	40890	32226	26872	39700	64500	79043	42571	45782	24340	24264	31941	57920	65484	43586	60577	164329	99917	96060	32947	41733	100553	88025	147137	43358	87255
Halomicroarcula_sp_YJ_61_S	114915	56869	78684	71643	66465	14117	24422	58081	44480	19273	17808	35066	80409	145511	53183	22059	27068	158428	33607	22051	10800	59577	100709	69521	135613	141273	36759	15038	36041	69415	11231	56864	13500	39571	225474	145245	60058	6358	72416	51465	37249	31830	61108	87817	99318	60828	52916	31706	37710	38381	76738	91060	54391	74338	215437	119511	110785	47584	58455	124426	104226	178681	57998	104637
Halomicroarcula_sp_ZS_22_S1	95635	48018	67613	56462	56746	11795	19856	44931	36449	17570	17783	27322	65453	109549	47197	17253	23764	128039	27254	16697	10017	35461	72816	52544	99883	115307	31707	11281	29873	59006	11925	45961	12236	32069	178517	115029	47949	5435	49904	40928	34076	28865	43022	66444	79124	45817	44217	25596	26094	32468	61677	68392	44566	59809	156514	95154	85980	35832	45980	98979	86180	141706	45931	79828
Halomicrobium_mukohataei_DSM_12286	90098	45488	63449	49811	47264	10114	16889	40014	31401	11957	12587	23584	57220	108536	41812	14913	21012	123981	24896	15968	7356	47591	70484	46675	97116	115005	24710	10208	28083	49915	8027	40922	8283	31939	185694	118782	49425	4163	57024	37325	24497	20462	40299	64396	67020	40017	36428	24167	24956	31762	63424	66360	42141	52495	155265	95392	82272	31127	41142	95071	87616	144927	42873	68515
Halomicrobium_mukohataei	89706	45197	63026	49457	46987	10079	16760	39778	31194	11902	12525	23414	56930	108073	41600	14852	20944	123236	24768	15864	7330	47348	70219	46401	96613	114366	24558	10176	27919	49748	7984	40722	8233	31812	184822	118360	49163	4138	56734	37095	24345	20347	40046	64053	66626	39802	36263	24066	24876	31526	63087	65989	41902	52257	154606	94966	81862	31030	40902	94809	87374	144443	42631	68212
Halomicrobium_salinisoli	103779	40091	79248	69345	67484	11110	19019	39213	32103	9631	9935	20176	65396	147958	45814	12889	21156	142921	23877	10517	6402	42669	89953	66864	138959	129686	25224	6815	25893	47712	6338	40945	6598	28524	199595	131194	57079	3675	50103	41723	26041	22988	31623	59354	79274	37201	53447	26410	19106	34371	70885	69980	42840	63337	201797	137672	118939	31275	41426	117976	103964	195144	50415	93383
Halomicrobium_sp_LC1Hm	90584	45387	62337	48497	47746	9822	16598	40479	30844	11580	12305	23681	58740	109390	42535	15316	22021	123111	24888	15102	6887	47049	70360	46903	95473	113508	24734	10049	27860	50367	7989	40626	7921	32238	184751	119186	49024	3987	56529	37489	24822	21019	40559	65313	66532	39557	36796	23889	25721	31349	62716	67060	42450	52608	153220	94718	82077	31131	41523	96073	88073	145237	42990	69701
Halomicrobium_sp_ZPS1	83755	41789	58640	46029	43930	9265	15576	36938	28976	10962	11511	21749	53117	101593	38875	13789	19636	115117	22906	14641	6801	44248	65476	43505	90608	106796	22690	9404	25882	46262	7321	37684	7566	29554	172774	110635	45952	3834	52784	34688	22708	18986	37102	59623	62316	36907	34112	22288	22970	29336	58540	61161	39015	48662	144703	89210	77082	28862	38059	88518	81616	135512	39806	63849
Halomicrobium_urmianum	113604	49247	85844	75515	73278	13533	23561	48238	38950	13997	14974	26908	72763	150687	53379	16216	24996	154808	29313	14704	8854	50423	98778	70899	143175	143677	31331	9582	31500	59379	9655	48799	9620	34023	217107	141128	61582	5244	61778	47071	32216	27520	39364	69055	87866	46863	56805	30045	23451	40109	77772	79849	49644	67654	208604	139578	121196	37411	51311	123806	111020	200026	57371	98036
Halopenitus_persicus	83518	34104	62719	53638	48834	8206	13186	28599	27545	15008	14091	21534	46128	98198	35234	14565	18305	104712	18085	15754	8782	52932	82309	47040	105356	110098	24215	10308	23877	49661	9160	39388	10155	23388	169749	112442	39801	4386	62183	28502	25764	20419	29549	53917	68462	41645	36811	18905	16565	25007	52601	43175	37310	50278	162745	94406	75491	31237	40723	85455	79090	141342	29237	70104
Halopiger_xanaduensis_SH_6	125685	53767	86896	64769	66861	14612	23713	54125	43637	19097	23392	31167	57618	138827	55847	20953	27655	146519	29785	24374	12964	65500	97443	56387	135288	149593	30256	15972	35518	77422	14809	59638	12289	35905	257801	172588	59317	7625	83792	35624	34303	27804	40150	62085	87257	61640	52726	33261	23128	40136	76988	67932	42922	61844	207237	142199	105213	46756	51869	118948	109887	204737	47462	83746
Haloplanus_aerogenes	94421	42826	66700	55997	56081	11005	18159	42323	33468	14053	16840	24310	57791	113449	43521	15907	21752	120651	23849	16536	8031	45722	80510	52522	108102	124275	27169	11176	28482	59494	10452	46150	9740	28779	188625	120941	39833	4591	59479	37746	31325	26355	38019	69080	71968	45107	42753	24677	22807	29380	52424	53095	46646	54984	165717	105976	91282	35850	45540	97770	95025	161269	35255	79326
Haloplanus_rallus	95682	38831	68182	59697	58694	10340	17361	39796	33000	13951	14537	24853	58666	120529	39768	16158	21105	126028	22382	16172	8030	45392	85958	61728	119494	122924	26312	10755	27172	54641	9183	44327	9476	26600	189713	124206	40841	4664	57013	36627	29006	25264	37382	66302	79164	45173	45770	23787	22336	26332	53286	52047	43902	59597	182045	106665	96351	35503	44423	104475	94589	159466	34311	92334
Haloplanus_rubicundus	102140	44354	71619	60523	60732	11873	19235	44059	35468	15630	18806	27206	61820	126644	44584	17794	23726	131398	25274	18914	9224	45837	85874	60177	120312	132589	29112	12722	30971	62486	11552	48834	10418	29768	201619	130028	42780	5352	60258	39052	33211	27720	39550	71034	79073	48152	46375	26316	23814	30050	57752	55957	48231	59247	183545	114365	100475	37691	48743	107450	102134	174780	35572	91633
Haloplanus_salinarum	93464	36765	66069	58123	56995	10006	16089	37979	31378	12734	13275	22647	55550	118028	37348	14710	19871	123713	21332	14872	7355	43462	83082	60367	118145	120461	24878	9971	25153	52243	8034	42656	8562	24976	185899	122325	39183	4180	53630	35396	27412	23803	35433	63664	76768	43239	44545	23224	21163	25408	50543	49761	43055	58629	179930	105520	95932	34219	41781	102592	93319	157527	31905	90625
Haloplanus_sp_GDY1	94369	36057	69828	60352	60185	9456	15694	36933	28762	10429	11982	20851	54647	121415	38522	13673	19378	123490	20356	12625	6291	39995	80727	66150	122760	118014	24816	8384	24387	49788	7527	41018	7018	24678	182050	120029	40053	3718	49275	36232	26827	23265	32563	61013	74443	39647	47232	21879	19327	26163	51301	49177	43124	58228	176357	115345	102248	32420	40165	101110	91580	165023	34506	91120
Haloplanus_sp_HW8_1	103406	47257	72218	63587	60998	11903	18953	46588	37478	17221	18493	28837	63273	120403	44954	18731	23172	133817	27013	20416	9278	53949	92011	63084	121044	134360	30629	13283	31340	63298	11578	50382	11601	31765	204361	132925	41343	5290	67638	40326	33348	27442	42652	75094	83061	51724	46175	26926	25522	30807	56307	59003	49347	61731	185864	106594	96888	39511	51090	108918	101888	162328	37451	92006
Haloprofundus_halobius	118829	58088	78328	58422	54351	13054	22455	56529	42537	18044	21903	30667	55723	107293	50373	20377	27385	142410	31259	24032	11520	37700	78313	46038	109395	143710	33411	16683	35385	78235	13849	59837	12765	40557	223371	142953	47682	6599	56322	34198	34934	28769	45320	68710	82600	61422	41138	31692	27096	34427	65978	61924	45215	58999	176203	123577	85381	47290	48271	111726	105491	186887	38223	75267
Haloprofundus_salilacus	109519	55153	72018	54126	50203	12616	21442	53644	39913	17223	22105	31573	52510	101229	49275	20418	26087	133227	29503	25600	11627	34866	72850	41207	102408	135992	32185	16971	35405	74885	13829	57903	12027	37680	207915	132711	45731	6737	53360	32148	33717	27475	42579	63097	78170	60507	38308	29680	25117	33631	62650	58235	41738	53910	165112	118804	80404	45210	46358	103199	97656	179810	37550	68972
Haloprofundus_salinisoli	101947	50242	68015	49560	46157	11069	18672	47007	35526	14810	18168	26359	47459	97831	44247	17222	23613	123322	25903	21546	9822	31146	65543	39380	99174	124080	28461	14595	31254	66729	11264	51874	10661	35132	191742	124796	42638	5631	46918	29157	30104	25111	38158	57638	71872	53197	35397	26591	22107	30196	58216	52645	38123	51096	157194	111470	78636	40141	40893	96418	90733	168372	33477	65290
Haloprofundus_sp_MHR1	91883	42961	63550	46515	41422	9154	15315	40811	30408	11018	13453	20685	40292	89566	37060	13040	19346	114834	22710	17055	7433	24072	57510	36882	93061	114257	23059	11420	26303	57146	8373	46888	8195	29492	179066	114876	37716	4250	37531	24296	23509	20853	32883	50390	65330	46698	31865	23661	18153	26454	52467	45693	32756	45907	146166	105745	72272	35269	32929	90504	84469	157510	28200	59111
Haloquadratum_walsbyi_C23	71256	66095	39604	32792	35799	14775	27384	61293	50344	78567	83564	82676	59933	39448	66433	51333	32733	68620	36656	59136	48046	57201	61242	21310	30214	60105	55433	35816	49171	79605	52631	42521	43688	39040	83899	52658	34955	20552	97260	33543	74579	45052	76725	67445	54337	65523	24256	20774	40478	40339	56827	76197	40878	34819	60578	33970	21683	41108	109077	44169	34447	57391	43801	38684
Haloquadratum_walsbyi_DSM_16790	68604	63383	38797	32918	35435	13985	26598	59597	49193	75948	80226	80358	58824	38545	65180	50472	31569	67478	35870	56513	46255	55959	59640	21552	30085	58784	54008	34483	47409	76780	51231	41070	42559	37344	81598	51152	34003	19849	93813	33478	73325	43417	75450	66368	53571	63752	23481	20045	39802	39455	55208	74593	40511	34731	59593	34123	21491	40600	105613	43155	33296	56535	42766	37931
Halorarius_halobius	121148	47211	84337	70824	66950	13730	22248	51654	42911	17348	18117	30540	76086	151965	57785	20302	24343	150326	28188	17769	9869	39345	91208	71991	143545	150887	34732	12573	30233	68906	11259	55047	12431	34320	222981	146959	59470	5368	53059	48230	39300	33247	49601	84451	98055	57816	53016	32369	29525	38406	73977	72215	57921	75985	218904	140307	118693	48264	50143	126212	116375	211437	46532	110379
Halorarius_litoreus	122137	46723	87960	64152	64901	12151	20894	47868	39995	12923	14084	26339	72613	137647	57350	15858	23525	143784	28445	14090	7477	39311	82562	66604	123169	145785	33690	9572	29604	65876	9412	54759	9496	33317	225995	146305	62252	4338	52607	45248	37811	34180	48864	87264	94242	53553	51324	30376	28040	40688	77046	69949	58527	71170	193951	128484	101433	44469	49090	115401	108954	193502	45656	102839
Halorhabdus_sp_BNX81	71497	37046	48086	42871	43180	8526	13450	36281	26397	15170	17311	26564	49534	87737	36830	17827	19489	94080	22117	19937	7658	49605	67856	43570	81138	91592	24998	12661	27477	50403	11093	38484	10104	23876	149071	98732	32952	4412	62017	33109	28823	22663	33979	50648	56286	40589	31670	17263	20416	25278	47329	52245	34331	39876	123079	69503	67084	29389	42638	72917	65067	105624	33681	63863
Halorhabdus_sp_CBA1104	66725	39850	43488	36135	38435	8937	14086	36913	26488	14335	17122	28399	49352	81409	37285	19593	20274	86815	22934	19611	7759	44775	57479	38150	67478	84875	23298	13300	28091	47901	11224	35191	9779	25537	136485	89943	31542	4786	57943	33203	25258	19758	34365	50054	49600	38788	28315	17540	20996	25995	45550	53771	32843	35965	104022	57126	60218	28130	38886	64775	59786	89875	33704	56148
Halorhabdus_sp_SVX81	73961	38955	50135	44761	44553	8624	14207	37757	27589	16020	18456	27925	51284	90242	37864	18518	20049	96817	23092	20942	8089	51174	69636	44953	83359	94285	26247	13151	28917	52329	11741	40318	10568	24686	153367	101500	34103	4607	64290	34237	29936	23381	35563	52680	58387	42312	32902	17603	20934	26380	48984	54234	35565	40838	126105	71025	68576	30311	44635	74764	66785	108526	34905	65034
Halorhabdus_tiamatea_SARL4B	86382	46493	56003	46942	48863	10477	16841	43890	31255	17066	20716	29836	53904	92360	39716	19735	23324	107244	26064	21240	9501	50899	72826	43425	82747	102557	29151	14228	31911	59011	13365	44008	10968	30977	166742	109482	37356	5661	65584	35039	30171	23317	38161	57313	61405	44961	36077	21240	23580	27275	51758	58183	38165	44310	129914	74798	68701	33475	48251	81731	75416	118628	38357	67180
Halorhabdus_utahensis_DSM_12940	80714	41898	52585	46743	46930	9300	15029	41641	29332	17584	20223	29641	55462	94054	42082	20297	22186	102122	25015	21530	8774	54438	75148	45487	85760	98779	28903	14634	30321	57546	13118	42658	11437	28335	161456	108118	37192	4806	69212	36161	32138	25430	37857	57046	61614	44806	35348	19242	23562	27912	51592	58840	38771	43782	131885	72992	70205	33068	49201	80527	72663	114119	38977	68565
Halorientalis_litorea	87937	38524	57306	54837	48266	9706	16572	46262	33856	12922	14935	25863	55585	98804	42052	16750	19589	116609	27012	16318	7793	26209	68155	48672	100005	113285	27127	11030	24931	53780	8805	43351	9426	26068	161781	103142	33340	4471	39185	34472	28076	24208	42737	70756	73725	46594	37314	25393	26154	30048	44844	54223	45405	54499	155880	87137	81504	37154	38472	93729	85821	136488	31366	77807
Halorientalis_marina	129553	58072	90019	79060	77575	14994	23809	59257	45202	21131	24229	35320	82057	155629	60387	22642	28991	162520	34507	27158	11701	54376	108583	74591	145857	153026	39341	17636	38447	79910	15303	61887	13989	39119	242042	156744	59502	6844	73077	51281	42661	35630	55181	90181	103985	63023	60738	33144	33843	41680	77315	85185	59727	78890	229169	135389	120531	48310	62663	134282	117698	201855	55086	112595
Halorientalis_sp_IM1011	101374	47901	69657	62981	61555	11673	18843	48040	35360	14094	15487	25669	68607	122461	46277	16716	22837	132031	27602	18447	8189	51632	90067	60418	115200	121588	28862	12096	30071	61860	10184	49774	9773	32941	196973	127582	46234	4951	64647	43031	30471	26545	43402	72937	85951	49637	47636	26559	25612	32980	59818	70485	47882	63504	183640	103820	94704	38941	48721	105053	92701	154710	46787	92802
Halorubrum_ezzemoulense	104965	46302	79009	60144	55055	10538	18402	39544	36460	16533	17723	30323	51642	121542	38385	17588	23558	129341	24340	19361	11527	46036	81714	57192	124745	123565	30484	11758	31399	55261	11092	45516	10509	29791	194474	127779	52361	6532	57414	31561	28599	22858	42655	64623	79495	47300	42035	27043	24315	28461	69026	55922	41393	59056	189438	138663	92525	35675	48463	101609	90475	197030	34661	83510
Halorubrum_hochsteinianum	89661	31891	66851	52336	46504	7105	11624	28139	25169	8209	8906	16242	38553	109079	28752	10487	17715	110655	17200	10742	6374	35190	72324	49871	113807	103109	20743	6851	20780	42219	5468	35686	5707	22629	168877	114807	42984	3559	42133	23763	19186	16891	27754	47901	66296	33761	37204	20879	16121	21081	54318	40473	32253	52799	175390	124646	82386	27938	33326	94537	81674	179740	26660	77503
Halorubrum_lacusprofundi_ATCC_49239	104944	52193	75474	56495	55089	11684	19627	43680	38456	19624	22114	33627	54122	107653	43753	20643	25771	120094	26953	23748	13656	54525	83269	50212	106423	119769	32834	14964	36086	62839	14144	49740	12798	34081	193656	125460	49427	7453	70333	33631	32816	25729	45222	68026	77697	52262	40262	27718	26023	31925	67781	59289	44376	55912	169254	114499	77755	37582	53586	93624	86882	168271	36591	78444
Halorubrum_ruber	88912	31646	68350	50282	46934	7133	11980	26975	25441	9405	9672	16568	37474	108097	29177	10390	17779	107424	16692	11482	8179	35005	68094	49352	111374	102750	20196	7306	21879	40925	5615	34249	6084	21562	168289	113705	44648	4005	41492	23382	19213	16501	27122	47328	63209	32631	36725	20759	15805	21378	56050	39094	31955	49895	166563	128109	82875	26740	32620	90037	79868	179730	26105	71602
Halorubrum_salinarum	95612	35407	72558	54211	51378	8104	13729	30494	29315	10562	11508	20601	45061	121312	33909	12617	19519	117056	18888	12418	7737	38490	74500	54206	122276	110893	23625	7658	23743	45015	7298	37354	6827	23937	178936	121023	49004	4471	45986	28035	23511	19715	31947	54026	71005	36123	40960	23166	18470	24367	60289	46048	36296	55583	182546	137890	93644	29602	38444	98013	86317	195057	31044	80908
Halorubrum_sp_2020YC2	88928	33485	67661	52545	46568	7890	12674	28856	25962	10178	10033	17413	38236	107592	28772	11251	17526	110178	17486	12112	8045	33596	69948	50987	112871	102842	21573	7808	22829	41564	6159	36294	6927	22588	165853	110815	42023	4178	40291	23806	19686	16330	27519	48157	66580	34525	36908	21272	16448	21498	55859	40160	32418	52130	172638	128224	82232	27673	33669	91964	80287	179830	26106	75057
Halorubrum_sp_BOL3_1	104895	46157	74721	60596	53002	10822	18901	40059	37621	18151	18627	28389	47941	111965	35860	17139	23517	132766	24769	20478	12314	45252	83379	52927	120504	123603	29876	12746	29956	57814	11638	44977	11624	32135	193923	128434	49650	6865	57919	30202	27080	22056	41914	62208	80817	47320	40924	26964	24068	26202	64153	53961	39490	60910	190130	129367	85036	36440	48336	104490	91158	187360	34076	81843
Halorubrum_sp_CBA1229	105955	40330	79515	58439	53549	8893	15420	33468	31885	13946	14143	22366	47067	122091	38317	14211	21245	124107	21055	15722	10295	46043	82869	58807	126610	120445	26438	10088	26484	51146	8872	39983	9199	28155	194389	131042	53766	5298	55713	29757	26134	21770	34350	58704	74287	40004	43232	24078	19576	27468	66461	48961	40163	57860	188982	136441	93652	32551	42878	102078	92528	193581	33542	85870
Halorubrum_sp_PV6	85256	37725	62323	45307	43736	8050	13452	32737	28223	12870	13165	22045	41877	103002	32415	13936	18596	106931	18700	17339	10063	37071	62679	43862	101823	103544	23356	10585	25774	45693	7906	38442	8494	24625	165812	109810	40153	5477	45740	25412	23704	19281	34047	53842	64849	40000	33122	21491	19461	23273	53252	43499	33858	48811	156749	113042	78071	30215	37422	85280	77691	164500	27099	67897
Halorubrum_trapanicum	90778	33306	69580	51910	48321	7515	12248	27931	26054	10085	10620	17390	39158	109122	30328	10999	18159	107841	17659	12185	8130	36063	70235	50645	112233	103034	20937	7721	22992	42486	6329	36101	6483	22314	170048	115156	44897	3972	43003	24610	20250	16861	27540	47410	63896	33684	38132	21196	16141	21982	57133	40935	32881	50965	167308	128253	83634	27292	33519	91573	80765	179969	27486	72810
Halorussus_aquaticus	138651	67074	91318	85201	74275	16857	29004	71314	48978	20202	26946	37850	82172	126512	55280	23751	32535	174508	40323	24820	14130	36468	102287	64879	135808	159036	37687	16759	42238	91138	16999	71717	13637	45321	247478	158576	49697	8494	61755	49148	38329	32750	50052	83962	116644	72355	54747	36981	27049	39321	69280	73225	57343	83921	226771	147853	108356	56008	54704	132774	114570	217863	48203	105542
Halorussus_gelatinilyticus	108332	49311	71292	63743	57312	12917	20715	50654	33947	13125	19905	27746	62057	109192	43088	18701	26501	134449	28271	18877	9667	27243	77831	50877	111627	120064	27322	12643	33092	68204	11972	53225	8799	33292	194750	127701	41956	5639	45816	37727	29215	24905	34424	59974	87432	51355	43371	26975	18986	29782	58032	53109	42450	65096	182490	127613	91290	40357	38955	104344	88923	183524	36241	79938
Halorussus_halophilus	125208	77049	76844	67718	61952	19056	32875	79448	50243	21813	35051	46365	81033	108359	65018	31000	40767	153975	45756	34223	15039	34415	85680	46942	101177	151179	38853	23018	53781	103457	21265	78344	14127	48182	231267	144583	49361	9125	65289	48712	40311	32793	55358	85049	93693	75636	43161	37852	31202	47413	74206	79860	57013	65808	169765	117898	84542	56830	55524	111323	105476	181920	50723	79818
Halorussus_limi	137170	63622	87737	79594	72411	16508	27895	67589	45827	19390	27701	37470	77672	133114	54320	24673	33326	167088	37579	26152	14154	34442	97562	64161	138110	149076	36247	17376	41981	88885	16949	68520	12895	43252	240201	158783	50577	8325	59181	46963	38737	32162	46964	76986	112042	68593	55405	34832	26008	36843	68538	68018	53030	81250	226154	150818	113154	53477	52397	128632	107957	219281	46339	102835
Halorussus_pelagicus	102039	51079	65139	56911	52753	13460	22552	52982	34802	17234	25689	33187	59322	94698	42148	21833	26694	123565	28727	27667	12801	26778	71320	44021	95167	111328	28370	17576	36165	69899	14436	53208	11024	34310	180964	117771	38993	7442	48179	36529	30950	25030	37454	57545	80884	55005	39259	25459	20732	28965	55149	52008	38788	57890	158233	114262	79560	40383	41017	92934	78485	165028	35195	71939
Halorussus_salilacus	110037	43799	76216	59444	60376	11526	19192	43326	33152	13586	18007	23960	61314	110330	39542	15663	23462	128014	24902	16171	8729	28502	76104	61970	108844	109343	25597	10817	29409	63747	11762	47992	9330	30952	195263	134308	44779	4600	45589	36431	29376	25553	33541	59199	89937	45280	47983	25300	19280	26938	58770	50132	41382	70508	180085	123345	88710	36772	37537	102906	81166	175004	34915	96806
Halorussus_sp_DT72	124985	63529	78056	74602	65024	17640	28491	67438	43430	18283	28523	38490	76605	118826	49799	26305	33721	160960	38240	30940	14200	28442	90911	60461	129330	143605	33252	20253	45034	88154	15950	69584	11679	41599	228365	147584	42177	8527	53983	45797	34060	28492	45599	76709	109911	68683	47353	34200	25139	34404	62638	60216	53014	79509	213257	140986	103610	53348	46547	122224	103128	204506	39856	102159
Halorussus_sp_DT80	119793	59679	77508	69502	71041	16935	27518	62190	39533	19442	33748	40916	79700	119030	50185	26815	31078	144062	34177	33360	14973	29272	87033	57677	113622	120014	32901	21371	42711	82688	18729	61564	12068	40403	208314	135728	41716	8802	59448	46818	36204	29995	44374	70189	103597	63403	53123	29848	24073	34965	61086	64616	49248	74263	190508	116506	101386	46088	48223	107450	87132	168934	43256	94695
Halorussus_vallis	142293	61544	93883	80831	81117	17064	27503	66821	46569	17479	25034	35649	85066	161850	59254	24276	36040	175891	36355	26203	12740	40031	104078	71592	157320	165890	37336	18439	44068	97329	15944	76282	11838	40685	271799	182217	58753	7658	61694	51065	41171	34185	47028	81468	123516	75189	61697	37547	26196	40450	79590	73675	57357	89263	256868	171829	133596	57661	53422	144507	121121	248108	52035	116100
Halosegnis_sp_DT85	80460	23606	63416	50186	47238	7528	12143	24573	25434	7124	4811	13093	39223	111245	31151	7701	15217	96984	14062	5856	3731	20786	58669	53210	109032	100404	17299	3803	17673	36469	3425	32774	5900	16896	149394	96656	40704	2158	24801	26263	20398	18457	27951	51601	57384	29424	37168	19746	15644	22186	51702	36456	33610	45242	151899	122893	88098	25376	24655	81670	78585	170510	23056	76211
Halosimplex_litoreum	113820	44886	80808	63894	62364	12149	19358	44336	34926	11913	10281	22190	67548	148107	45185	14879	23048	158940	26862	13833	6199	45720	87345	68859	141872	141034	27402	9115	28772	57250	6794	49265	8843	31728	235781	158765	58413	3727	54103	42726	26323	23431	38703	70759	95066	46535	49834	27301	23250	33512	72903	67196	48517	76905	224515	150825	117542	38080	41146	131041	109943	212317	46175	103188
Halosimplex_pelagicum	141768	61243	101178	81743	81623	16707	27282	59141	45862	19854	20500	35847	86069	180744	60069	23701	31960	186462	34853	22417	11464	60091	112779	85237	170775	164108	38746	15778	39789	78367	13027	61644	13725	42578	274751	182608	72911	6581	73964	53833	40648	33789	52390	85385	116485	62238	62910	34933	32093	42108	91341	87787	58451	89146	266704	179963	141017	50090	60429	151404	126609	252729	60129	128472
Halosimplex_rubrum	120915	50623	87722	70802	69252	13254	22852	48985	39181	15696	15849	29776	73210	158976	49145	17607	25507	166354	28807	18224	8968	49783	95407	74883	152423	146229	31139	11555	33282	63548	9690	53224	10959	34495	243840	161812	61942	5073	61879	45549	32373	28645	44713	73575	101818	52914	54576	28943	25535	35859	77911	72885	49199	77723	236078	160666	126362	40954	49084	133777	111087	225105	50174	111772
Halosimplex_sp_XZYJT29	144685	65771	101030	83812	80475	16655	26902	61687	47111	19680	21043	34899	83711	169501	61448	22327	32619	186079	36258	21790	11230	61170	117763	79310	165492	169643	39226	14323	40873	81969	13770	65898	13419	45142	273455	180878	68588	6595	77564	51691	40724	35118	51583	84278	110765	63204	64768	36028	30632	43597	88899	88704	57614	83646	253717	175307	134370	51409	61898	149550	131059	250963	60121	119640
Halosolutus_gelatinilyticus	127975	59099	90057	72924	68506	14432	23875	54906	48052	20428	25576	32372	62917	144864	54252	21031	28938	155969	30636	28380	13588	89102	112030	64399	150663	170143	33294	18478	38500	88808	16595	68808	13472	39408	288319	191945	57930	7914	109585	39050	36624	29604	44063	70340	95233	70809	52143	35949	24816	38577	77634	69581	48684	65452	228437	155737	111213	52103	58170	124884	121540	225555	46903	96601
Halosolutus_halophilus	137588	65776	92819	80024	74071	15734	25754	65211	52733	22972	27985	35299	74128	145077	61174	22541	29284	173481	37277	29081	14031	90513	120801	70817	149995	182445	38680	19107	40076	93435	18204	72867	14987	43678	300844	194198	57396	7950	112253	46598	40080	32186	51872	86232	104753	74986	57895	38781	30193	44632	76837	82989	59609	74210	233536	139616	111357	55588	65556	136602	132051	209963	53897	108371
Halostagnicola_larsenii_XH_48	118647	61975	77497	57963	57944	15015	25202	58158	48528	29167	35903	39428	60028	103659	51586	25466	27911	128132	32564	39988	18178	67605	92146	47511	103430	141079	34639	26042	41417	92098	22358	66763	19041	41433	237016	157059	49944	10380	95332	36984	40994	31331	50053	67185	83148	74304	43817	31629	28623	35278	68845	66796	44031	55146	166032	101822	76173	50421	60235	96394	91852	155390	42195	74256
Haloterrigena_alkaliphila	125795	54266	86700	66383	66406	13822	22858	54114	41974	18810	22283	28545	60210	131842	48885	18759	25322	148053	30188	22469	11416	65035	97887	60600	128811	148601	31483	15086	33018	76805	14687	58837	12776	37267	251941	167742	54333	6638	82865	37984	34047	27343	39837	64376	86839	59883	52652	30803	22792	34961	70102	66439	45048	62992	201715	133952	101833	45807	53779	116659	107241	194970	45374	89741
Haloterrigena_salifodinae	148411	69131	100682	77213	77560	18418	30558	65873	51982	26862	30251	39970	72409	154565	60056	26267	33193	172287	37474	30535	17410	78216	115397	67198	148724	172250	38917	20380	43288	93597	20089	70553	17696	47283	290557	195328	67279	9951	101541	45570	43268	34531	51908	74810	101370	74782	59944	37515	29447	41931	87082	82055	51082	72260	232904	152194	116305	56145	66763	135301	123322	222828	55020	99540
